Filename,Description
3-163288-A-1.wav,This is the sound of a rooster crowing.
3-122110-A-46.wav,"A bell, change ringing (campanology)"
4-185575-B-20.wav,This is the sound of a baby crying.
5-234247-A-37.wav,An alarm is going off.
2-91912-A-33.wav,The sound is that of a door slowly creaking open.
3-115387-B-47.wav,An airplane flies by in the sky.
4-182795-A-14.wav,The sound is that of birds chirping lightly.
1-67432-A-27.wav,This is the sound of someone brushing their teeth.
4-182613-A-11.wav,The sound is of ocean waves crashing onto the shore.
4-184235-A-28.wav,It is the sound of someone snoring.
4-119647-C-48.wav,This is the sound of fireworks.
4-147240-A-2.wav,This is the sound of a pig oinking at various intervals.
2-188822-B-40.wav,It is the sound of an engine idling loudly.
4-177243-A-32.wav,Typing on a keyboard.
2-76408-C-22.wav,This is the sound of human clapping.
1-43760-A-11.wav,It is the sound of water flowing and bubbling.
5-219242-B-37.wav,The sound is that of an alarm clock going off.
1-29561-A-10.wav,It is the sound of water splashing continuously.
3-152007-D-20.wav,The sound is of a baby crying.
1-172649-C-40.wav,This is the sound of a helicopter engine running idle.
5-194930-A-1.wav,This is the sound of a rooster crowing.
5-244315-B-6.wav,The sound is of a rooster crowing.
5-234923-A-32.wav,It is the sound of typing on a keyboard.
1-208757-A-2.wav,This sound is of a pig oinking and squealing.
2-121978-A-29.wav,This is the sound of a person drinking from a straw.
4-172742-A-32.wav,Typing on a keyboard.
1-211527-A-20.wav,It's a baby crying.
1-81001-A-30.wav,This is the sound of knocking on a door.
3-117793-A-37.wav,The sound is that of an alarm.
5-243036-A-29.wav,This is the sound of someone drinking through a straw.
2-154688-A-31.wav,Typing on a keyboard.
2-83536-A-27.wav,This is the sound of someone brushing their teeth.
2-85471-A-34.wav,A can is being opened.
3-170574-A-30.wav,This is the sound of a door being knocked.
3-152020-A-36.wav,The sound is of a vehicle engine starting and revving up.
4-167063-C-11.wav,The sound is of ocean waves crashing onto the shore.
2-118072-A-0.wav,A dog barks sharply.
5-235593-A-23.wav,It is a human voice sighing.
4-123680-A-18.wav,The sound is of a toilet being flushed.
1-19898-C-41.wav,A light engine with a high frequency resembling a chainsaw.
4-133674-A-26.wav,It is the sound of human voice with laughter.
1-26188-A-30.wav,It is the sound of a door being knocked.
2-125875-A-13.wav,Crickets chirping in the background.
5-203128-A-0.wav,A dog barks and growls.
4-130584-A-4.wav,A frog croaking repeatedly.
3-105235-A-7.wav,This is the sound of a housefly buzzing by and a bird chirping simultaneously.
5-198411-G-20.wav,The sound is of a baby laughing and crying.
2-51173-A-35.wav,This is the sound of a vehicle engine idling.
5-234335-A-23.wav,It is a sigh.
5-234263-A-25.wav,This is the sound of someone knocking on a door repeatedly.
3-157187-A-12.wav,It is the sound of a fire crackling.
4-182314-A-7.wav,A housefly buzzing around.
1-69165-A-34.wav,A can is being opened.
2-112213-A-39.wav,Glass breaking and crashing.
2-50667-A-41.wav,A light engine with high frequency resembling a chainsaw.
3-119459-A-26.wav,It is the sound of a person laughing.
1-17124-A-43.wav,A brief tone and squeal.
1-14262-A-37.wav,The sound is that of an alarm clock.
5-251489-A-24.wav,It is a cough.
4-165823-B-41.wav,It is the sound of a light engine with a high frequency.
2-99796-A-32.wav,Typing on a keyboard.
3-140199-D-8.wav,A flock of sheep baaing.
5-198891-D-8.wav,A flock of sheep baaing.
1-81269-A-3.wav,It is a sound of an animal crying out and a police car siren running in the background.
1-18755-A-4.wav,Frogs croaking nearby.
4-177835-A-24.wav,It is a cough.
4-159426-A-9.wav,It is the sound of a bird cawing loudly and repetitively.
5-160614-E-48.wav,It is the sound of someone walking through a very dry wooded area.
2-72677-A-18.wav,The sound is that of a toilet being flushed.
3-142593-A-38.wav,The sound is that of a clock ticking.
1-47250-B-41.wav,"The sound is of a light engine, possibly high frequency, with a chainsaw."
2-122763-B-29.wav,This is the sound of a person swallowing and burping or eructating.
4-168868-A-17.wav,The sound of liquid being poured into a container.
1-7456-A-13.wav,It is the sound of an engine idling.
2-39945-C-19.wav,It is the sound of a thunderstorm with loud thunder and strong winds.
5-238938-A-27.wav,It is the sound of someone brushing their teeth.
3-112522-A-27.wav,It is the sound of someone brushing their teeth.
2-80844-A-13.wav,It is the sound of a cricket chirping in the evening.
4-192236-A-0.wav,This is the sound of a dog barking.
1-88409-A-45.wav,It is the sound of a train moving on railroad tracks passing by quickly.
4-156844-A-21.wav,It is a sneeze.
4-107120-A-33.wav,It is the sound of a door being opened and closed repeatedly.
5-185516-A-27.wav,The sound is of someone brushing their teeth.
4-119720-A-18.wav,This is the sound of a toilet being flushed.
1-45645-A-31.wav,The sound is that of an object being tapped.
2-37806-A-40.wav,A boat motor runs and then accelerates.
1-82817-A-30.wav,The sound is that of a door being knocked.
3-150979-C-40.wav,It is the sound of an engine idling.
5-177957-C-40.wav,The sound is that of an engine idling.
5-201664-A-18.wav,The sound is of a toilet being flushed.
1-87565-A-29.wav,This is the sound of someone swallowing and then burping or eructating.
5-207781-A-17.wav,The sound of liquid being poured into a container.
3-146697-A-43.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with its engine idling."
2-117795-A-3.wav,The sound is that of several cows mooing.
2-68391-B-41.wav,It is the sound of a chainsaw cutting through wood.
4-181955-B-3.wav,A group of cattle are making noises.
5-205090-A-32.wav,Typing on a keyboard.
5-213077-A-11.wav,The sound is of ocean waves crashing onto the shore.
3-71964-B-4.wav,This is the sound of a frog croaking repeatedly.
2-117625-A-10.wav,It is the sound of water falling and wind blowing heavily into a microphone.
4-194711-A-38.wav,The sound is that of a clock ticking.
3-164216-A-6.wav,This is the sound of a rooster crowing.
2-119161-A-8.wav,A goat bleats nearby.
3-154781-A-32.wav,Typing on a keyboard.
4-209698-A-37.wav,It is a telephone bell ringing.
4-193480-A-40.wav,A helicopter engine working.
2-117615-B-48.wav,This is the sound of fireworks.
5-235874-A-28.wav,It is a sigh.
4-213915-A-3.wav,This is the sound of a large group of cows mooing.
1-54918-B-14.wav,The sound is of birds chirping lightly throughout the entire duration.
2-118817-A-32.wav,The sound is of typing on a keyboard.
1-23996-B-35.wav,It is the sound of an engine idling loudly.
1-75190-A-8.wav,A flock of sheep baaing.
3-145487-A-24.wav,It is a cough.
4-59579-A-20.wav,It's a baby crying.
3-103401-A-33.wav,The sound is that of a door being opened and closed repeatedly.
3-216284-A-39.wav,The sound is that of a glass breaking.
1-51433-A-17.wav,The sound of liquid being poured into a container.
5-232802-A-31.wav,Typing on a keyboard.
3-125548-A-32.wav,It is the sound of typing on a keyboard.
4-218199-H-35.wav,It is a sound of an engine idling.
2-122066-B-45.wav,The sound is that of a train passing quickly.
5-261439-A-15.wav,It is the sound of a person sniffing.
2-122067-B-45.wav,The sound is that of a train moving on railroad tracks passing by quickly.
5-213836-B-9.wav,The sound is of a bird cawing sharply and repetitively.
5-161270-A-33.wav,The sound is that of a door with creaky or rusty hinges being opened and closed.
4-117630-A-25.wav,The sound is that of someone walking through dirt or snow.
1-30226-A-0.wav,A dog barks sharply and repetitively.
1-20545-A-28.wav,It is a human voice and sigh.
4-187769-B-14.wav,The sound is of a bird chirping quickly and repeatedly.
3-103599-B-25.wav,It is the sound of feet walking on a gravel path.
3-147342-A-34.wav,It is the sound of a whip cracking.
3-146972-A-5.wav,It is the sound of a cat hissing and growling.
3-182710-B-35.wav,It is the sound of a large engine slowing down and then stopping.
3-123086-A-28.wav,It is a sound of a person snoring.
1-12654-B-15.wav,The sound is that of water dripping.
1-29532-A-16.wav,The sound is that of a train coming to a screeching halt.
3-147343-A-34.wav,It is a respiratory sound associated with a sneeze.
5-223099-A-32.wav,This is the sound of typing on a computer keyboard.
3-151273-A-35.wav,It is the humming of a vehicle engine idling.
4-187504-B-17.wav,The sound is that of a liquid being poured into a container that already contains some liquid.
1-13613-A-37.wav,The sound is that of an alarm clock.
4-218199-D-35.wav,It is the sound of an engine idling.
3-180147-A-30.wav,It is the sound of someone knocking on a door.
4-251645-B-49.wav,This is the sound of a person using a saw to cut through wood.
2-109759-B-26.wav,human voice and laughter
3-104632-A-12.wav,This is the sound of a fire crackling.
5-150409-A-42.wav,It is the sound of a train running on railroad tracks passing by.
2-165801-A-48.wav,This is the sound of fireworks.
4-161099-A-47.wav,A small plane is flying by in the sky.
4-165813-A-19.wav,It is the sound of a thunderstorm with loud thunder and strong winds.
4-128659-A-33.wav,The sound is of a door with creaky or squeaky hinges being opened and closed.
5-103416-A-2.wav,This is the sound of a toy car being revved up quickly.
3-70962-B-4.wav,"This sound includes various sounds of wild animals, specifically frogs, at multiple intervals."
2-83270-A-13.wav,A cricket chirping.
4-161103-A-47.wav,A plane flying by in the sky.
3-132830-A-32.wav,Typing on a keyboard.
5-253101-A-49.wav,It is the sound of a wooden file being dragged and tapped against a surface.
4-172377-A-17.wav,The sound of liquid being poured into a container.
3-159347-A-36.wav,It is the sound of an engine idling.
1-115920-A-22.wav,It is the sound of people clapping.
3-187549-A-6.wav,The sound is of a rooster crowing.
2-182508-A-8.wav,A large number of sheep are making noises.
4-163609-A-16.wav,It is the sound of wind blowing into a microphone.
4-191327-A-38.wav,The sound is that of a clock ticking.
3-159346-A-36.wav,It is the sound of an engine idling loudly.
1-115921-A-22.wav,"It is the sound of human group actions, specifically applause."
3-155234-A-43.wav,It is the sound of a train horn honking followed by the sound of it speeding down the tracks.
5-243459-A-14.wav,The sound is of birds chirping and tweeting.
4-152995-A-24.wav,It is a cough.
2-74977-A-18.wav,This is the sound of a toilet being flushed.
1-100210-A-36.wav,It is the sound of an engine running continuously.
1-17150-A-12.wav,The sound is that of a fire crackling.
3-159445-B-45.wav,It is the sound of a subway train passing by.
1-19872-B-36.wav,It is the sound of an engine idling loudly.
1-208757-D-2.wav,"livestock - farm animals - working animals, pig"
1-101296-A-19.wav,It is the sound of a thunderstorm with distant thunder and wind.
3-104761-B-7.wav,"It is the sound of a fly, a bee or a wasp and a buzz."
3-140323-A-29.wav,This is the sound of someone swallowing and burping or eructating.
5-209719-A-24.wav,It is a cough.
5-237499-A-4.wav,Frogs croaking nearby.
2-87799-A-24.wav,It is a cough.
1-51805-D-33.wav,The sound is of a door being opened and closed repeatedly.
5-212059-A-36.wav,The sound is that of an electric shaver being used.
4-198360-B-49.wav,It is the sound of a saw cutting through wood.
3-152039-A-3.wav,"This is a live recording of a farm scene. There is a distant murmuring of people. In the foreground, a cow moos at two different times. There is also the sound of a dog barking once."
3-146186-A-44.wav,It is the sound of an engine idling.
1-23222-B-19.wav,"This is the sound of a thunderstorm with distant thunder, wind, and rain on a surface."
5-179496-A-16.wav,It is the sound of wind blowing into a microphone.
5-201172-A-46.wav,"It is the sound of a bell, specifically a church bell, throughout the entire duration of the audio."
4-253649-A-6.wav,The sound is that of a chicken making noises.
3-144827-B-11.wav,The sound is of ocean waves crashing onto the shore.
3-100024-B-27.wav,This is the sound of someone brushing their teeth.
5-103420-A-2.wav,This is the sound of a baby crying loudly.
3-115382-A-44.wav,It is the sound of an engine idling and then being revved up.
1-18810-A-49.wav,It is the sound of a metal file being dragged and tapped against a hard surface.
4-183882-B-28.wav,It is a sound of a person snoring.
4-200330-B-6.wav,A rooster is crowing.
3-144128-A-23.wav,It is a human voice and sigh.
1-84536-A-39.wav,The sound is that of a glass bottle being dropped and shattering.
3-142601-A-21.wav,It is a sneeze.
1-77241-A-3.wav,A vehicle engine accelerates and then slows down.
2-114609-B-28.wav,This is the sound of a person snoring.
2-117616-A-48.wav,This is the sound of fireworks.
2-117617-A-48.wav,This is the sound of fireworks.
5-251426-B-30.wav,This is the sound of a door being knocked.
5-133989-B-42.wav,It is the siren of an emergency vehicle.
5-221878-A-34.wav,The sound is of a can being opened and the liquid being poured out.
1-61252-A-11.wav,The sound is of ocean waves crashing onto the shore.
4-213915-C-3.wav,This is a live recording of a car passing by during a motorsports event.
4-188878-A-30.wav,This is the sound of a door being knocked.
5-211408-A-37.wav,This is the sound of an alarm clock.
3-95695-B-5.wav,A cat meowing twice.
2-166644-B-2.wav,This is the sound of a pig oinking at various intervals.
2-173618-A-39.wav,The sound is that of a large number of glass pieces shattering.
3-151212-A-24.wav,It is a cough.
3-126113-A-26.wav,It is the sound of a person laughing.
1-58923-B-27.wav,This is the sound of someone brushing their teeth.
5-263775-A-26.wav,It is a human voice with laughter.
3-151213-A-24.wav,It is a cough.
3-164688-A-38.wav,The sound is that of a clock ticking.
4-144083-C-16.wav,The sound is that of strong wind blowing.
3-126391-A-27.wav,This is the sound of someone brushing their teeth.
5-243635-A-29.wav,This is the sound of someone swallowing and burping or eructating.
5-189237-A-12.wav,The sound is that of a fire crackling.
4-174797-A-15.wav,"The sound is that of an object being hit against the side of a liquid-filled container, causing the liquid to splash."
4-188191-A-29.wav,This is the sound of someone drinking through a straw.
2-114587-A-0.wav,A dog barks continuously.
3-100018-A-18.wav,A toilet is being flushed.
4-158653-A-32.wav,Typing on a keyboard.
4-167077-C-20.wav,This is the sound of a baby crying.
5-234879-B-1.wav,"It is the sound of a rooster, specifically a cock-a-doodle-doo."
1-51805-H-33.wav,A door with creaky or squeaky hinges is being opened and closed.
1-34119-B-1.wav,"It is the sound of a rooster, specifically a cock-a-doodle-doo."
4-120160-A-5.wav,This is the sound of a cat meowing loudly.
5-231551-A-36.wav,"It is the sound of a car engine starting up, revving a couple of times and then idling."
1-60997-A-20.wav,A baby cries continuously.
3-143560-A-47.wav,The sound of a plane taking off or landing.
4-212698-A-39.wav,The sound is that of a glass bottle being dropped and shattering.
5-147297-A-27.wav,The sound is of someone brushing their teeth.
2-109371-D-16.wav,It is the sound of an engine idling.
1-34495-A-14.wav,The sound is that of a bird whistling.
3-163459-A-0.wav,A dog barks sharply and repetitively.
1-34094-B-5.wav,The sound is of a cat meowing repeatedly.
5-179865-A-43.wav,It is the sound of a car horn honking continuously.
3-164216-C-6.wav,This is the sound of a rooster crowing.
2-119161-C-8.wav,The sound is of a sheep crying out.
5-260875-A-35.wav,It is the sound of an engine idling.
5-184323-A-42.wav,It is the siren of an emergency vehicle going past.
1-85168-A-39.wav,The sound of a glass breaking.
4-183487-A-1.wav,"It is the sound of a rooster, specifically a cock-a-doodle-doo."
1-181071-A-40.wav,It is the sound of a helicopter flying by in the sky.
2-102567-A-35.wav,It is the sound of an engine idling.
1-96890-A-37.wav,It's an alarm sound.
4-99193-A-4.wav,This is the sound of a frog croaking.
1-54752-A-18.wav,The sound is that of a toilet flushing.
3-139331-A-27.wav,This is the sound of a toothbrush cleaning teeth.
5-198321-A-10.wav,It is the sound of water flowing and bubbling continuously.
1-160563-A-48.wav,This is the sound of fireworks.
4-210593-A-29.wav,This is the sound of someone swallowing and then burping or eructating.
1-13571-A-46.wav,"The sound is that of a bell ringing, specifically change ringing which is a form of campanology."
3-188390-A-6.wav,This is the sound of a rooster crowing in the morning.
5-221528-A-39.wav,The sound is that of a glass bottle being dropped and shattering.
2-81190-A-34.wav,The sound is that of a carbonated beverage being opened.
5-244933-A-34.wav,A can is being opened.
5-221529-A-39.wav,The sound is that of glass shattering.
5-204604-A-24.wav,It is a cough.
2-87412-A-24.wav,It is a cough.
2-106014-A-44.wav,It is the humming of an idling engine.
2-102414-B-17.wav,The sound of liquid being poured from a container into another container.
2-106015-A-44.wav,It is the humming of an idling engine.
1-63679-A-24.wav,It is a cough.
3-145774-A-12.wav,"This is the sound of a fire in a semi-enclosed outdoor space, such as a campfire area."
3-197435-A-22.wav,This is the sound of people clapping.
4-172500-C-27.wav,It is the sound of a toothbrush spinning around in a cup of water.
3-51731-B-42.wav,An emergency vehicle with sirens passing by.
4-215635-A-34.wav,The sound is that of something being hit against a hard surface.
2-74361-A-47.wav,This is the sound of an airplane flying by in the sky.
1-43807-D-47.wav,A small vehicle motor is running.
5-223103-A-31.wav,This is the sound of fast tapping in rhythm.
5-261433-A-15.wav,It is the sound of a liquid dropping into a liquid.
1-72229-B-6.wav,A rooster crows and several birds chirp in the background.
1-56380-B-5.wav,A cat meowing repeatedly.
2-119748-A-38.wav,The sound is that of a clock ticking.
3-156558-A-21.wav,a sneeze
2-104475-A-37.wav,It is a sound of an alarm and an alarm clock.
5-235671-A-38.wav,The sound is that of a clock ticking.
5-209833-A-38.wav,It is the sound of a clock ticking.
5-216370-A-41.wav,It is the sound of a light engine with a high frequency.
2-65750-A-1.wav,"It is the sound of a rooster, specifically a cock-a-doodle-doo."
4-159609-B-14.wav,The sound is of a bird calling and chirping.
5-244526-A-26.wav,It is the sound of a person laughing.
1-36393-A-23.wav,It is a respiratory sound.
3-112397-A-9.wav,The sound is of a bird cawing sharply and repetitively.
5-207836-A-29.wav,"This is the sound of a person eating food, specifically chewing and biting into something."
2-50774-A-23.wav,It is a sigh.
1-50661-A-44.wav,The sound is that of an engine idling consistently.
2-108017-A-24.wav,It is a cough.
4-144083-A-16.wav,It is the sound of a car driving on the road.
5-103421-A-2.wav,This is the sound of a pig oinking loudly and repetitively.
5-212730-A-17.wav,The sound is of liquid being poured from one vessel into another.
5-215445-A-47.wav,The sound is that of a plane flying overhead.
2-81970-A-7.wav,It is the buzzing of a housefly or a bee/wasp.
4-182369-A-12.wav,The sound is that of a fire crackling.
1-35687-A-38.wav,The sound is that of a grandfather clock ticking.
3-171041-A-38.wav,The sound is that of a clock ticking.
4-154443-A-24.wav,cough and throat clearing.
2-64332-A-18.wav,This is the sound of a toilet being flushed.
4-182368-A-12.wav,This is the sound of a fire crackling.
5-156026-C-4.wav,It is the sound of a small frog croaking.
2-57733-A-22.wav,This is the sound of human clapping.
2-144031-A-34.wav,A can is being opened.
3-178096-A-6.wav,A rooster crows.
2-98866-A-47.wav,The sound is that of a large aircraft taking off with booming engines.
5-182012-A-36.wav,It is the sound of a jet engine increasing its throttle.
3-143929-A-10.wav,It is the sound of water dropping.
2-85434-A-27.wav,This is the sound of someone brushing their teeth.
4-167077-A-20.wav,This is the sound of a baby crying.
4-251959-A-47.wav,It is the sound of a large truck passing by.
4-188191-C-29.wav,The sound is of liquid being poured from one vessel into another.
2-116400-A-0.wav,This is the sound of a dog barking.
3-51909-A-42.wav,It is the siren of an emergency vehicle.
2-82538-A-21.wav,A person sneezing.
5-198278-A-7.wav,"It is the sound of a fly, a bee or a wasp and a buzz."
2-130978-A-21.wav,It is a sneeze.
3-98771-A-18.wav,It is the sound of a toilet being flushed.
2-130979-A-21.wav,It is a sneeze.
1-27165-A-35.wav,It is the sound of an engine idling.
2-184077-A-49.wav,The sound is of something being scraped and chipped at wood.
4-147658-A-46.wav,"A bell, change ringing (campanology)"
2-93030-A-21.wav,It is a sneeze.
1-76831-B-42.wav,The sound is that of emergency sirens ringing from a vehicle.
5-210571-A-38.wav,It is the sound of a clock ticking.
2-209477-A-25.wav,"The sound is of someone walking on a hard surface, specifically a floor."
3-135469-A-35.wav,It is the sound of water dropping.
2-72547-D-14.wav,It is the sound of birds chattering and cooing.
4-157611-A-41.wav,An engine idles and then accelerates.
2-104952-A-16.wav,It is the sound of wind blowing continuously.
2-209476-A-25.wav,"This is the sound of someone walking on a hard surface, likely a floor, and then walking on a carpeted surface."
1-26176-A-43.wav,It is the sound of a car horn honking for a brief moment.
2-82274-A-5.wav,A cat meowing repeatedly.
4-119648-B-48.wav,This is the sound of fireworks.
1-26177-A-43.wav,It is the sound of a train horn honking followed by the sound of it passing by.
3-118658-B-41.wav,It is the sound of a chainsaw cutting wood.
1-71030-A-6.wav,The sound is of a rooster crowing.
2-83934-B-5.wav,The sound is of a cat meowing.
2-106072-A-36.wav,It is the sound of an engine idling loudly.
4-168155-A-15.wav,This is the sound of water dropping.
3-87936-A-46.wav,"It is the sound of a bell, specifically a church bell, throughout the entire duration of the audio."
5-185908-A-18.wav,This is the sound of a toilet being flushed.
3-148297-A-37.wav,It is a beep - bleep sound.
2-106073-A-36.wav,It is the sound of an engine idling loudly.
2-82367-A-10.wav,It is the sound of water pouring into a small sink from a faucet.
5-235956-A-47.wav,The sound is that of an airplane flying by in the sky.
4-145081-A-9.wav,The sound is of a bird cawing sharply and repetitively.
5-160551-A-42.wav,"The sound is that of an emergency vehicle, specifically a siren from a fire engine - fire truck."
5-215172-A-13.wav,It is the sound of a cricket chirping.
5-194899-A-3.wav,"The sound is that of a bovine, specifically a cow, making noises at two separate intervals."
3-140199-B-8.wav,A flock of sheep baaing.
1-31482-B-42.wav,An emergency siren is going off in the distance.
5-198891-B-8.wav,A flock of sheep baaing.
3-152007-B-20.wav,This is the sound of a baby crying.
3-117504-A-16.wav,It is the sound of an engine idling.
1-172649-E-40.wav,The sound is that of a helicopter flying overhead.
5-221518-A-21.wav,a sneeze
4-155650-A-24.wav,It is a cough.
1-19501-A-7.wav,This is the sound of a housefly buzzing by.
3-137152-A-1.wav,It is the sound of a rooster crowing.
4-146200-A-36.wav,The audio contains the sound of an engine idling loudly.
3-132601-A-24.wav,It is a cough.
4-175856-A-43.wav,It is the sound of a car honking a few times nearby.
4-133047-A-5.wav,It's a cat meowing.
4-186693-A-17.wav,The sound of liquid being poured from one vessel into another.
2-188822-D-40.wav,The sound is that of a helicopter flying by in the sky.
1-19118-A-24.wav,It is a cough.
1-84704-A-39.wav,The sound is that of a glass bottle being dropped and breaking.
1-51805-F-33.wav,The sound is that of a door being opened and closed repeatedly.
3-151255-A-28.wav,It is the sound of a person snoring.
1-84705-A-39.wav,This is the sound of a gun firing a single shot.
4-144468-B-27.wav,The sound is of someone brushing their teeth.
2-103428-A-3.wav,It is the sound of a car passing by quickly.
2-72688-A-42.wav,It is the siren of an emergency vehicle.
1-46274-A-18.wav,This is the sound of a toilet being flushed.
3-149189-A-1.wav,This is the sound of a rooster crowing.
5-207836-C-29.wav,This is the sound of a person drinking from a straw.
5-117120-A-42.wav,It is the siren of an emergency vehicle.
2-59321-A-49.wav,It is the sound of a sawing tool in use.
4-204123-A-39.wav,The sound is that of glass shattering.
3-144891-A-19.wav,This is the sound of thunder during a rainstorm.
1-59324-A-21.wav,It is a sneeze.
3-92637-A-18.wav,It is the sound of a toilet being flushed.
4-181708-A-32.wav,Typing on a keyboard.
1-47923-A-28.wav,It is the sound of a person snoring.
1-62565-A-44.wav,It is the sound of a motorcycle engine idling.
4-164243-A-26.wav,It is the sound of a baby laughing.
3-203375-A-39.wav,The sound is that of a glass bottle being dropped and shattering.
3-155579-A-14.wav,The sound is that of a bird calling and chirping.
3-112557-B-23.wav,It's a human voice and a sigh.
1-81883-A-21.wav,It is a sneeze.
3-155578-A-14.wav,The sound is that of birds chirping in the background.
2-104168-A-32.wav,Typing on a keyboard.
3-203374-A-39.wav,The sound is that of a glass bottle being dropped and shattering.
3-157487-A-10.wav,It is the sound of water falling and running continuously.
1-118559-A-17.wav,The sound is of liquid being poured from one vessel into another.
5-244315-C-6.wav,A rooster clacking and clucking.
4-172500-A-27.wav,It's a cough and throat clearing.
2-127109-A-6.wav,This is the sound of a rooster clucking.
5-193339-A-10.wav,It is the sound of water flowing and dripping.
1-48298-A-46.wav,"It is the sound of a bell, specifically a church bell, throughout the entire duration of the audio."
4-125825-A-46.wav,"It is the sound of a bell, specifically a church bell, throughout the entire duration of the audio."
3-155642-A-11.wav,The sound is of ocean waves crashing onto the shore.
5-213836-D-9.wav,The sound is that of several crows cawing loudly and repetitively.
2-102567-C-35.wav,It is the sound of an engine idling.
5-201194-A-38.wav,The sound is that of a clock ticking.
3-162786-A-13.wav,This is the sound of a cricket chirping.
3-157492-A-45.wav,It is the sound of a train moving on railroad tracks passing by.
1-85909-A-29.wav,This is the sound of someone swallowing and then burping or eructating.
4-174860-A-3.wav,It is the sound of a large animal bellowing.
3-119120-E-48.wav,This is the sound of fireworks.
3-165856-A-41.wav,A light engine with high frequency resembling a chainsaw.
4-189838-A-22.wav,This is the sound of a large crowd clapping.
4-117627-A-25.wav,The sound is that of someone walking on gravel or pebbles.
4-164859-A-1.wav,This is the sound of a rooster crowing.
3-172922-A-48.wav,This is the sound of fireworks.
1-155858-B-25.wav,"It is the sound of someone walking on a hard surface, such as pavement or concrete, and then stopping suddenly."
4-126532-A-18.wav,It is the sound of a toilet being flushed.
4-191015-A-43.wav,The audio contains the sound of a car honk passing by.
3-163727-A-3.wav,"It is a sound of a large animal, likely a cow, making a low noise."
4-172733-A-36.wav,It is the sound of an engine idling.
4-172732-A-36.wav,It is the sound of an engine idling.
4-152958-A-18.wav,It is the sound of a toilet being flushed.
1-39835-B-9.wav,This is the sound of a bird cawing loudly and repetitively.
1-56270-A-29.wav,This is the sound of a person swallowing and burping or eructating.
5-205589-A-17.wav,The sound of liquid being poured from one vessel into another.
4-188287-A-9.wav,The sound is of a bird cawing sharply and repetitively.
3-150979-A-40.wav,The sound is that of an engine idling.
1-36164-B-26.wav,It is the sound of a person laughing.
5-156999-B-19.wav,"This is the sound of an explosion, specifically a thunderstorm with lightning."
5-177957-A-40.wav,It is the sound of a washing machine.
3-133977-A-29.wav,It is a human voice sighing.
2-101676-A-10.wav,It is the sound of water falling.
3-143119-A-21.wav,It is a sneeze.
4-111671-B-42.wav,A continuous emergency siren becoming rapid
4-165606-A-45.wav,This is the sound of a train running on railroad tracks passing by.
2-37806-C-40.wav,An engine running continuously.
2-126433-A-17.wav,The sound is of liquid being poured into a container that already contains some liquid.
4-102871-A-42.wav,An emergency vehicle passes by with the sirens going.
2-82071-A-27.wav,The sound is of someone brushing their teeth.
5-253534-A-26.wav,It is a human voice with laughter.
5-188606-A-33.wav,It is the sound of a door with old hinges squeaking.
2-70052-A-42.wav,An emergency vehicle with sirens passing by.
3-155130-A-43.wav,It is the sound of a car horn honking twice.
5-257839-A-14.wav,The sound is that of a bird chirping quickly and frequently.
1-16568-A-3.wav,It is the sound of a cow mooing loudly.
3-158056-A-31.wav,This is the sound of a mouse clicking on a computer keyboard repeatedly.
1-56269-A-18.wav,It is the sound of a toilet being flushed.
5-187444-A-33.wav,It is the sound of a door being opened and closed repeatedly.
2-39945-A-19.wav,It is the sound of a thunderstorm with distant thunder and wind.
3-154926-B-40.wav,A small plane with a propeller is flying overhead.
5-181977-A-35.wav,A washing machine is running.
2-100648-A-43.wav,It is the sound of a car honk followed by traffic noises.
5-215179-A-13.wav,Crickets chirping in the distance.
5-160614-G-48.wav,This is the sound of fireworks.
5-188945-A-45.wav,The sound is that of a train moving on railroad tracks passing by.
4-182041-A-30.wav,This is the sound of a door being knocked.
2-108760-B-14.wav,Birds chirping lightly throughout the duration of the clip.
4-173865-B-9.wav,The sound is of a bird cawing sharply and frequently.
1-99958-A-31.wav,This is the sound of a mouse clicking repeatedly.
3-156391-A-35.wav,It is the sound of an engine idling.
2-125821-A-13.wav,It is the sound of water flowing continuously.
3-140774-A-10.wav,It is the sound of wind blowing into a microphone.
3-107219-A-1.wav,"It is the sound of a rooster, specifically a cock-a-doodle-doo."
5-217186-B-16.wav,The sound is that of strong wind blowing continuously.
2-146877-A-31.wav,This is the sound of a mouse being clicked repeatedly.
1-9887-A-49.wav,It is a squeaky sound.
5-185579-B-41.wav,"The sound is of a light engine, possibly high frequency, with a chainsaw."
1-9886-A-49.wav,It is the sound of a tool being used on wood.
5-194930-B-1.wav,This is the sound of a rooster crowing.
1-208757-B-2.wav,It is the sound of a pig oinking.
5-244315-A-6.wav,The sound is of a rooster crowing.
5-198411-E-20.wav,It's a baby crying.
1-19898-A-41.wav,"The sound is that of a light engine starting up, revving a couple of times, and then idling."
4-147240-B-2.wav,This is the sound of a pig oinking.
1-40621-A-28.wav,It is the sound of a person snoring.
5-197121-B-45.wav,This is the sound of a train traveling on a railroad from one station to another.
3-118059-A-18.wav,A toilet flushing.
1-36929-A-47.wav,The sound is that of a small engine running continuously.
2-138257-A-31.wav,This is the sound of a mouse clicking repeatedly.
5-198600-A-45.wav,The audio contains the sound of a train passing by on a railroad from the beginning to the end of the recording.
4-182839-A-17.wav,It is the sound of a liquid being poured from one vessel into another.
